rxn,rxn_name,equation,pathway,gene,ActivatedMyeloidCells___aCTLA4,ActivatedMyeloidCells___aPD1,ActivatedMyeloidCells___aPD1aCTLA4,ActivatedMyeloidCells___Control,HighlyProliferativeTCells___aCTLA4,HighlyProliferativeTCells___aPD1,HighlyProliferativeTCells___aPD1aCTLA4,HighlyProliferativeTCells___Control,OtherMyeloidCells___aCTLA4,OtherMyeloidCells___aPD1,OtherMyeloidCells___aPD1aCTLA4,OtherMyeloidCells___Control
AMPTASECGe,Alanyl aminopeptidase (cys-gly) (e),AMPTASECGe: cgly_e + h2o_e --> cys__L_e + gly_e,Glutathione Metabolism,Anpep,1.094864257444991,1.0368037642230417,1.0260666261104965,0.6514481558887306,0.020064046008679098,0.0470204756313599,0.0672964247790954,0.1128851668077506,0.5670428789677842,0.634520453105133,0.581257123717041,0.5831155600106237
AMY1e,"Alpha-amylase, extracellular (strch1 -> strch2)",AMY1e: 8.0 h2o_e + strch1_e --> 8.0 glc__D_e + strch2_e,Starch and Sucrose Metabolism,Amy1;;;Amy2a4;;;Amy2b;;;Slc3a1;;;Slc3a2;;;Slc7a9,2.001644762386299,1.2552711592831103,1.9041817170601179,2.139753287158041,0.46789833594396457,0.4897194879303572,0.4515716614831278,0.4157880761898466,0.7945239985818646,1.1227323750482707,0.9723683281149305,1.051564047208999
AMY2e,"Alpha-amylase, extracellular (glygn2 -> glygn4)",AMY2e: glygn2_e + 8.0 h2o_e --> 8.0 glc__D_e + glygn4_e,Starch and Sucrose Metabolism,Amy1;;;Amy2a4;;;Amy2b;;;Slc3a1;;;Slc3a2;;;Slc7a9,2.001644762386299,1.2552711592831103,1.9041817170601179,2.139753287158041,0.46789833594396457,0.4897194879303572,0.4515716614831278,0.4157880761898466,0.7945239985818646,1.1227323750482707,0.9723683281149305,1.051564047208999
APAT2rm,3-Aminopropanoate:2-oxoglutarate aminotransferase (m),APAT2rm: akg_m + ala_B_m <=> glu__L_m + msa_m,beta-Alanine metabolism,Abat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APRTO2,N acetylputrescine oxygen oxireductase  deaminating,APRTO2: aprut_c + h2o_c + o2_c --> h2o2_c + n4abutn_c + nh4_c,Arginine and Proline Metabolism,Maoa;;;Maob,0.008173740151430667,0.002515470316545866,0.0068954520389643845,0.007258844423551994,0.005352283748531093,0.0,0.0,0.007678880876222627,0.00578438168514002,0.004392316568025819,0.0043095641909263365,0.009610148167323711
ARACHCPT1,Carnitine transferase,ARACHCPT1: arachcoa_c + crn_c --> arachcrn_c + coa_c,Carnitine shuttle,Cpt1a;;;Cpt1b;;;Cpt1c,0.07091950812804762,0.0758530384449961,0.09384215691113652,0.10165257951868203,0.03351747153305463,0.012370129199578675,0.10249594542484584,0.02617337887250963,0.05082605339540467,0.04330235040219267,0.08746233382621951,0.061493298067870114
ARACHCPT2,Carnitine transferase,ARACHCPT2: arachcrn_m + coa_m --> arachcoa_m + crn_m,Carnitine shuttle,Cpt2,0.07381376745662312,0.0848313588424609,0.04611066406732069,0.0665846988185058,0.11855242143246972,0.0850721361526504,0.0321280925759367,0.020677818903661997,0.0767916104670999,0.06272539381287862,0.0826127025303331,0.11459641929048732
ARACHCRNt,Transport into the mitochondria (carnitine),ARACHCRNt: arachcrn_c --> arachcrn_m,Carnitine shuttle,Slc25a20,0.2795946111987859,0.1864057768104993,0.1591513200038298,0.22993349545953057,0.1688016181303612,0.1366783407862249,0.2927926305825227,0.3837338186047113,0.342467785655969,0.3562698855550861,0.29950449410461144,0.19191972962657627
ARGDCm,"Arginine decarboxylase, mitochondrial",ARGDCm: arg__L_m + h_m --> agm_m + co2_m,Arginine and Proline Metabolism,Azin2,0.0146831640285592,0.0369678187724953,0.0217408734860049,0.008978702808321502,0.004837774894463901,0.0,0.03691889656801929,0.0,0.011058393303136401,0.011497812754469301,0.0265479770014615,0.009706160467376101
ARGLYSex,Arginine/Lysine exchanger (Arg in),ARGLYSex: arg__L_e + lys__L_c --> arg__L_c + lys__L_e,"Transport, Extracellular",Slc3a2;;;Slc7a6,3.006305392473757,2.1434793480548304,2.898743916659379,3.157271470466386,1.0406605389264456,1.0780574102694658,1.019898501857685,0.9435027673269455,1.539021226758305,1.9792090293792184,1.7829712481290407,1.8878567091888294
ARGN,Arginase,ARGN: arg__L_c + h2o_c --> orn_c + urea_c,Urea cycle/amino group metabolism,Arg1,21.02727158763316,23.994532501547592,45.55335440821519,14.7082462502059,0.154168488484747,0.5405625524494259,1.388125085220425,0.1496121779126695,2.544632483630853,4.429088892850452,5.562596437978225,1.3560112739285597
ARGNm,Arginase (m),ARGNm: arg__L_m + h2o_m --> orn_m + urea_m,Urea cycle/amino group metabolism,Arg2,0.7759548542282867,0.5931116609576833,0.7797798678654682,0.8146111998570016,0.0323678388629296,0.0,0.0434843212118364,0.0,0.6567440286698435,0.5656371705057046,0.6347190691241927,0.504759512131279
ARGSL,Argininosuccinate lyase,ARGSL: argsuc_c <=> arg__L_c + fum_c,Alanine and Aspartate Metabolism,Asl,0.3472074337834302,0.3921104152902368,0.3825586179557956,0.4572883705995284,0.34416690118381255,0.3578468855609831,0.39891750151458416,0.3783176855945754,0.432090172625965,0.4902332743665663,0.30783928209813943,0.46027659619383265
ARGSS,Argininosuccinate synthase,ARGSS: asp__L_c + atp_c + citr__L_c --> amp_c + argsuc_c + h_c + ppi_c,Alanine and Aspartate Metabolism,Ass1,5.9488988050888105,4.838744808486552,6.60472357616419,4.136341380672258,0.7795226063460114,0.644939118986929,1.033923823927599,0.48120133177183,4.1840767430041454,5.900025883411857,2.541935390790393,3.3682195329895053
ARGt4,L-arginine transport in via sodium symport,ARGt4: arg__L_e + na1_e --> arg__L_c + na1_c,"Transport, Extracellular",Slc6a14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARGt5r,ARGtiDF,ARGt5r: arg__L_e --> arg__L_c,"Transport, Extracellular",Slc38a4;;;Slc7a1;;;Slc7a2;;;Slc7a3,0.5724443980899219,0.18817071189880452,0.3281307468124646,0.0841597746151874,0.05148355697263593,0.0271731344090795,0.040929429818923155,0.031903948093276964,0.06713492477976021,0.05448068319883535,0.04797490695469332,0.029631086543681448
ARGtm,Arginine mitochondrial transport via ornithine carrier,ARGtm: arg__L_c + h_m <=> arg__L_m + h_c,"Transport, Mitochondrial",Slc25a15;;;Slc25a2,0.007121659492306994,0.0032853686771551318,0.006338823055698143,0.005403903999149705,0.023522071401131453,0.006039234353591509,0.008834847566678246,0.01553973985531474,0.0069507293079877335,0.009912780023298155,0.0026623468198157803,0.01092536557402459
ARSA,Arylsulfatase A,ARSA: h2o_l + sgalside_hs_l --> galside_hs_l + h_l + so4_l,Sphingolipid Metabolism,Arsa,0.1107056778766952,0.1415616828856538,0.10322912665941661,0.049262517025654005,0.0355288878530861,0.008979981824516701,0.028956586794224297,0.0206854899161414,0.0864325672349579,0.09608176384099201,0.0591401634929229,0.0888680744218076
ASAH1,N-acylsphingosine amidohydrolase,ASAH1: crm_hs_l + h2o_l --> Rtotal_l + sphings_l,Sphingolipid Metabolism,Asah1,2.2005210440236573,2.5378466479434003,2.193110209552276,2.3158270009859505,0.24307805073761637,0.29742976949975913,0.30169733702421997,0.1562254147247435,2.986087671128788,2.8188249889767003,2.0531130909157493,2.7592359111231697
ASCBt4,L-ascorbate transport via proton symport,ASCBt4: ascb__L_e + na1_e <=> ascb__L_c + na1_c,"Transport, Extracellular",Slc23a1;;;Slc23a2,0.11453151746354524,0.1578311526885629,0.1622549600774742,0.12908002102906294,0.0626019717425963,0.11385778169280462,0.04921567719256768,0.06617828229893791,0.11028152383154328,0.09996115605665039,0.09141468626341696,0.08890172509586025
ASNALANaEx,L-alanine/L-asparagine Na-dependent exchange (Asn-L in),ASNALANaEx: ala__L_c + asn__L_e + na1_e --> ala__L_e + asn__L_c + na1_c,"Transport, Extracellular",Slc1a5,0.06954620283979482,0.0459507435102138,0.06415054324810782,0.08154842555520121,0.34423020762289763,0.29910923129618433,0.3548018912744037,0.4096638003694302,0.0794035763053905,0.09038132188058311,0.0819081353308545,0.1006553135568632
ASNCYSNaEx,L-cysteine/L-asparagine Na-dependent exchange (Asn-L in),ASNCYSNaEx: asn__L_e + cys__L_c + na1_e --> asn__L_c + cys__L_e + na1_c,"Transport, Extracellular",Slc1a5,0.06954620283979482,0.0459507435102138,0.06415054324810782,0.08154842555520121,0.34423020762289763,0.29910923129618433,0.3548018912744037,0.4096638003694302,0.0794035763053905,0.09038132188058311,0.0819081353308545,0.1006553135568632
ASNGLNNaEx,L-glutamine/L-asparagine Na-dependent exchange (Asn-L in),ASNGLNNaEx: asn__L_e + gln__L_c + na1_e --> asn__L_c + gln__L_e + na1_c,"Transport, Extracellular",Slc1a5,0.06954620283979482,0.0459507435102138,0.06415054324810782,0.08154842555520121,0.34423020762289763,0.29910923129618433,0.3548018912744037,0.4096638003694302,0.0794035763053905,0.09038132188058311,0.0819081353308545,0.1006553135568632
ASNNm,L-asparaginase (mitochondrial),ASNNm: asn__L_m + h2o_m --> asp__L_m + nh4_m,Alanine and Aspartate Metabolism,Asrgl1,0.028420944408065796,0.037579453787046996,0.07059299526241401,0.022581340250327,0.7022607020059122,0.5771859504742863,0.7084136290215093,0.547205086245612,0.089997473553832,0.0801492899162413,0.12288903462398751,0.07202661832042552
ASNS1,Asparagine synthase (glutamine-hydrolysing),ASNS1: asp__L_c + atp_c + gln__L_c + h2o_c --> amp_c + asn__L_c + glu__L_c + h_c + ppi_c,Alanine and Aspartate Metabolism,Asns,0.053492265285689906,0.0452714096706274,0.0238481806695691,0.0342668045296095,0.2430417727984721,0.34303743418695665,0.2803716828633265,0.1455185958905829,0.0659588156074216,0.08716492036128881,0.1428787742196684,0.1487163470218541
ASNSERNaEx,L-serine/L-asparagine Na-dependent exchange (Asn-L in),ASNSERNaEx: asn__L_e + na1_e + ser__L_c --> asn__L_c + na1_c + ser__L_e,"Transport, Extracellular",Slc1a5,0.06954620283979482,0.0459507435102138,0.06415054324810782,0.08154842555520121,0.34423020762289763,0.29910923129618433,0.3548018912744037,0.4096638003694302,0.0794035763053905,0.09038132188058311,0.0819081353308545,0.1006553135568632
ASNTHRNaEx,L-threonine/L-asparagine Na-dependent exchange (Asn-L in),ASNTHRNaEx: asn__L_e + na1_e + thr__L_c --> asn__L_c + na1_c + thr__L_e,"Transport, Extracellular",Slc1a5,0.06954620283979482,0.0459507435102138,0.06415054324810782,0.08154842555520121,0.34423020762289763,0.29910923129618433,0.3548018912744037,0.4096638003694302,0.0794035763053905,0.09038132188058311,0.0819081353308545,0.1006553135568632
ASNt4,L-asparagine transport in via sodium symport,ASNt4: asn__L_e + na1_e --> asn__L_c + na1_c,"Transport, Extracellular",Slc38a1;;;Slc38a2;;;Slc38a4;;;Slc6a14,0.06887436493613254,0.08039664373631902,0.06304723393389589,0.10020620022031604,0.24485643519419,0.18627279698778093,0.328679284409864,0.2989861280588604,0.10115728766172903,0.13655502739064573,0.10445348390246352,0.15481336165790677
ASNtN1,"Asparagine transport (Na, H coupled)",ASNtN1: asn__L_e + h_c + 2.0 na1_e <=> asn__L_c + h_e + 2.0 na1_c,"Transport, Extracellular",Slc38a3;;;Slc38a5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASP1DC,Aspartate 1-decarboxylase,ASP1DC: asp__L_c + h_c --> ala_B_c + co2_c,beta-Alanine metabolism,Gad1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021355383478621093,0.0,0.0,0.0,0.0
ASPCT,Aspartate carbamoyltransferase,ASPCT: asp__L_c + cbp_c <=> cbasp_c + h_c + pi_c,Pyrimidine Biosynthesis,Cad,0.0030261214806207005,0.018289461468005898,0.012336321655881001,0.013003709396094701,0.0999193611512605,0.2108502937213884,0.1102479871648063,0.04622662527603,0.0287723709293995,0.0287327849616769,0.007876535554377501,0.0334453725871713
ASPDt6,"D-aspartate transport via Na, H symport and K antiport",ASPDt6: asp__D_e + h_e + k_c + 3.0 na1_e --> asp__D_c + h_c + k_e + 3.0 na1_c,"Transport, Extracellular",Slc1a1;;;Slc1a2;;;Slc1a3;;;Slc1a6;;;Slc1a7,0.004150186098057524,0.0032226122838603074,0.007539119454264022,0.0016589159172703306,0.0,0.0,0.0012876466541627263,0.0,0.004585168486261036,0.003309184436242663,0.0011688759217485744,0.005165273800796573
ASPGLUm,Aspartate-glutamate mitochondrial shuttle,ASPGLUm: asp__L_m + glu__L_c + h_c <=> asp__L_c + glu__L_m + h_m,"Transport, Mitochondrial",Slc25a12;;;Slc25a13,0.06406001601660742,0.1519675550899741,0.06493680731513163,0.11412185285751607,0.08244734695059251,0.09327743654713952,0.12973548671883603,0.16250180451923468,0.101113074470196,0.146536221387954,0.10313737226564389,0.1295089112535615
ASPTA,Aspartate transaminase,ASPTA: akg_c + asp__L_c <=> glu__L_c + oaa_c,Alanine and Aspartate Metabolism,Got1,0.4966017589492041,0.30214328728216505,0.4729011049375991,0.4131776331183292,0.4274955271163962,0.5779171208995568,0.5660793146264481,0.5255552434489621,0.3691423960049096,0.3692871447402225,0.4938538373579102,0.5011953108127312
ASPTAm,Aspartate transaminase,ASPTAm: akg_m + asp__L_m <=> glu__L_m + oaa_m,Alanine and Aspartate Metabolism,Got2,0.222824030075985,0.2192541807273468,0.21742427252754026,0.800702740107477,0.888924069086832,0.7448169494154477,0.6899180529817436,0.6188304718047539,0.3918317540058116,0.3582669008087695,0.402628873423874,0.5111517061688311
ASPt6,"L-aspartate transport via Na, H symport and K antiport",ASPt6: asp__L_e + h_e + k_c + 3.0 na1_e --> asp__L_c + h_c + k_e + 3.0 na1_c,"Transport, Extracellular",Slc1a1;;;Slc1a2;;;Slc1a3;;;Slc1a6;;;Slc1a7,0.004150186098057524,0.0032226122838603074,0.007539119454264022,0.0016589159172703306,0.0,0.0,0.0012876466541627263,0.0,0.004585168486261036,0.003309184436242663,0.0011688759217485744,0.005165273800796573
ATPH1e,ATP diphosphohydrolase,ATPH1e: atp_e + 2.0 h2o_e --> amp_e + 2.0 h_e + 2.0 pi_e,Nucleotides,Entpd1;;;Entpd2;;;Entpd3;;;Entpd5;;;Entpd6,0.16442403834312874,0.174239850582757,0.1266788860345702,0.21237753356591543,0.08236640955322592,0.15102736778387968,0.08811035324538542,0.1351825763566918,0.13840493528228734,0.12428136171497739,0.15473202538639236,0.18329768245442693
ATPH2e,ATP diphosphohydrolase,ATPH2e: adp_e + h2o_e --> amp_e + h_e + pi_e,Nucleotides,Entpd1;;;Entpd2;;;Entpd3;;;Entpd5;;;Entpd6,0.16442403834312874,0.174239850582757,0.1266788860345702,0.21237753356591543,0.08236640955322592,0.15102736778387968,0.08811035324538542,0.1351825763566918,0.13840493528228734,0.12428136171497739,0.15473202538639236,0.18329768245442693
ATPS4m,ATP synthase (four protons for one ATP),ATPS4m: adp_m + 4.0 h_c + pi_m --> atp_m + h2o_m + 3.0 h_m,Oxidative Phosphorylation,Atp5a1;;;Atp5b;;;Atp5c1;;;Atp5d;;;Atp5e;;;Atp5f1;;;Atp5g1;;;Atp5g3;;;Atp5h;;;Atp5j;;;Atp5j2;;;Atp5k;;;Gm10231;;;Gm6822;;;Nsf,4.298264463915062,4.2258292416073475,4.580768470786995,3.9868914432922855,6.233231869863887,5.842060419009219,5.85943889771421,6.129065999043573,4.87501039304103,4.889725817806358,4.69654564330008,4.321534027850399
ATPasel,"V-type ATPase, H+ transporting, lysosomal",ATPasel: atp_c + h2o_c + 3.0 h_c --> adp_c + 4.0 h_l + pi_c,"Transport, Lysosomal",Atp6v0a1;;;Atp6v0a2;;;Atp6v0a4;;;Atp6v0b;;;Atp6v0c;;;Atp6v0d1;;;Atp6v0d2;;;Atp6v0e;;;Atp6v1a;;;Atp6v1b1;;;Atp6v1b2;;;Atp6v1c1;;;Atp6v1c2;;;Atp6v1d;;;Atp6v1e1;;;Atp6v1e2;;;Atp6v1f;;;Atp6v1g1;;;Atp6v1g2;;;Atp6v1g3;;;Atp6v1h;;;Tcirg1,6.849703354330418,6.653745010219893,6.354314073192833,6.583726223535096,1.5199971157398817,1.6258990982356998,1.9120641747120437,1.2681479768493202,4.693918443212544,4.912251218700864,5.738826481928354,4.47909723152459
A_MANASE,Alpha-mannosidase,A_MANASE: 2.0 h2o_c + m2mn_c --> 2.0 man_c + mn_c,N-Glycan Degradation,Man2c1,0.1052270435502383,0.12359115164231302,0.0871071291474212,0.07534896059948641,0.08783143400468041,0.018010619060998295,0.611586689555387,0.1020396248035302,0.1320184419697422,0.1202722265677829,0.0968893136324935,0.157487608667529
A_MANASEly,"Alpha-mannosidase, lysosomal",A_MANASEly: 2.0 h2o_l + m2mn_l --> 2.0 man_l + mn_l,N-Glycan Degradation,Man2b1,1.0719975947811584,1.1906842900069496,1.3445594148303748,1.1719603882397336,0.5759947552357295,0.3693489083423094,0.3216941790039035,0.3756058052119181,1.5578777291691464,1.2303190053596462,1.6078323633034777,1.680197492939001
B3GALT3g,"Beta-1,3-galactosyltransferase 3",B3GALT3g: thcrm_hs_g + udpacgal_g --> gbside_hs_g + h_g + udp_g,Sphingolipid Metabolism,B3galnt1,0.043842370456087895,0.0301344700931813,0.04069742140034599,0.06033482737067851,0.0042042420802589,0.0,0.0,0.0,0.0330274426506953,0.05078419394879781,0.0875086625276606,0.06906785552995481
B3GALT41g,"Beta-1,3-galactosyltransferase 4",B3GALT41g: ga2_hs_g + udpgal_g --> ga1_hs_g + h_g + udp_g,Sphingolipid Metabolism,B3galt4,0.1275392853317672,0.15010982240099,0.1263896273810039,0.11089716264529641,0.07459869346989621,0.11922075038935942,0.042143651130283295,0.037543142988584494,0.1567513888884449,0.1700113647273701,0.1278867352872753,0.1597856135113048
B3GALT42g,"Beta-1,3-galactosyltransferase 4",B3GALT42g: gm2_hs_g + udpgal_g --> gm1_hs_g + h_g + udp_g,Sphingolipid Metabolism,B3galt4,0.1275392853317672,0.15010982240099,0.1263896273810039,0.11089716264529641,0.07459869346989621,0.11922075038935942,0.042143651130283295,0.037543142988584494,0.1567513888884449,0.1700113647273701,0.1278867352872753,0.1597856135113048
B3GALT43g,"Beta-1,3-galactosyltransferase 4",B3GALT43g: gd2_hs_g + udpgal_g --> gd1b_hs_g + h_g + udp_g,Sphingolipid Metabolism,B3galt4,0.1275392853317672,0.15010982240099,0.1263896273810039,0.11089716264529641,0.07459869346989621,0.11922075038935942,0.042143651130283295,0.037543142988584494,0.1567513888884449,0.1700113647273701,0.1278867352872753,0.1597856135113048
B3GALT44g,"Beta-1,3-galactosyltransferase 4",B3GALT44g: gt2_hs_g + udpgal_g --> gt1c_hs_g + h_g + udp_g,Sphingolipid Metabolism,B3galt4,0.1275392853317672,0.15010982240099,0.1263896273810039,0.11089716264529641,0.07459869346989621,0.11922075038935942,0.042143651130283295,0.037543142988584494,0.1567513888884449,0.1700113647273701,0.1278867352872753,0.1597856135113048
B3GALT5g,"Beta-1,3-galactosyltransferase 5",B3GALT5g: gbside_hs_g + udpgal_g --> galgbside_hs_g + h_g + udp_g,Sphingolipid Metabolism,B3galt5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B3GNT11g,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 1",B3GNT11g: gal14acglcgalgluside_hs_g + uacgam_g --> acglcgal14acglcgalgluside_hs_g + h_g + udp_g,Blood Group Biosynthesis,B3gnt2,0.0084192092678655,0.0046441413410376,0.006489650979184101,0.016700633408350197,0.025998816470811204,0.0333426692807319,0.0319284802043422,0.050119101174017106,0.012086199861098,0.0144431553856475,0.0107280022314244,0.005966471495282101
B3GNT12g,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 1",B3GNT12g: galacglcgal14acglcgalgluside_hs_g + uacgam_g --> acglc13galacglcgal14acglcgalgluside_hs_g + h_g + udp_g,Blood Group Biosynthesis,B3gnt2,0.0084192092678655,0.0046441413410376,0.006489650979184101,0.016700633408350197,0.025998816470811204,0.0333426692807319,0.0319284802043422,0.050119101174017106,0.012086199861098,0.0144431553856475,0.0107280022314244,0.005966471495282101
B3GNT310g,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3, Golgi apparatus",B3GNT310g: acglcgalgluside_hs_g + udpgal_g --> gal14acglcgalgluside_hs_g + h_g + udp_g,Blood Group Biosynthesis,B3gnt3,0.007254952798180101,0.0023783362111201,0.0092926002466518,0.008662819940742202,0.0,0.0,0.0,0.0,0.0011051345434998,0.0051418667450226,0.0022987004986341,0.005962872730112801
B3GNT311g,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3, Golgi apparatus",B3GNT311g: acgalfuc12gal14acglcgalgluside_hs_g + udpgal_g --> galacgalfuc12gal14acglcgalgluside_hs_g + h_g + udp_g,Blood Group Biosynthesis,B3gnt3,0.007254952798180101,0.0023783362111201,0.0092926002466518,0.008662819940742202,0.0,0.0,0.0,0.0,0.0011051345434998,0.0051418667450226,0.0022987004986341,0.005962872730112801
B3GNT312g,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3, Golgi apparatus",B3GNT312g: acglcgal14acglcgalgluside_hs_g + udpgal_g --> galacglcgal14acglcgalgluside_hs_g + h_g + udp_g,Blood Group Biosynthesis,B3gnt3,0.007254952798180101,0.0023783362111201,0.0092926002466518,0.008662819940742202,0.0,0.0,0.0,0.0,0.0011051345434998,0.0051418667450226,0.0022987004986341,0.005962872730112801
B3GNT313g,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3, Golgi apparatus",B3GNT313g: acgalfucgalacglcgal14acglcgalgluside_hs_g + udpgal_g --> galacgalfucgalacglcgal14acglcgalgluside_hs_g + h_g + udp_g,Blood Group Biosynthesis,B3gnt3,0.007254952798180101,0.0023783362111201,0.0092926002466518,0.008662819940742202,0.0,0.0,0.0,0.0,0.0011051345434998,0.0051418667450226,0.0022987004986341,0.005962872730112801
B3GNT314g,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3, Golgi apparatus",B3GNT314g: acglcgalacglcgal14acglcgalgluside_hs_g + udpgal_g --> galacglcgalacglcgal14acglcgalgluside_hs_g + h_g + udp_g,Blood Group Biosynthesis,B3gnt3,0.007254952798180101,0.0023783362111201,0.0092926002466518,0.008662819940742202,0.0,0.0,0.0,0.0,0.0011051345434998,0.0051418667450226,0.0022987004986341,0.005962872730112801
B3GNT315g,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3, Golgi apparatus",B3GNT315g: acglc13galacglcgal14acglcgalgluside_hs_g + udpgal_g --> galacglc13galacglcgal14acglcgalgluside_hs_g + h_g + udp_g,Blood Group Biosynthesis,B3gnt3,0.007254952798180101,0.0023783362111201,0.0092926002466518,0.008662819940742202,0.0,0.0,0.0,0.0,0.0011051345434998,0.0051418667450226,0.0022987004986341,0.005962872730112801
B3GNT31g,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3, Golgi apparatus",B3GNT31g: thcrm_hs_g + udpgal_g --> galthcrm_hs_g + h_g + udp_g,Sphingolipid Metabolism,B3gnt3,0.007254952798180101,0.0023783362111201,0.0092926002466518,0.008662819940742202,0.0,0.0,0.0,0.0,0.0011051345434998,0.0051418667450226,0.0022987004986341,0.005962872730112801
B3GNT32g,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3, Golgi apparatus",B3GNT32g: galthcrm_hs_g + udpgal_g --> galgalthcrm_hs_g + h_g + udp_g,Sphingolipid Metabolism,B3gnt3,0.007254952798180101,0.0023783362111201,0.0092926002466518,0.008662819940742202,0.0,0.0,0.0,0.0,0.0011051345434998,0.0051418667450226,0.0022987004986341,0.005962872730112801
